rounded_pos	mean_rate
5440000	0.184438530480658
5460000	5.18275184194021
5480000	1.20960711863454
5500000	6.34902321709991
5520000	0.157778591597666
5540000	0.436157282559725
5560000	0.778670121994123
5580000	0.604300795483551
5600000	0.497259460062224
5620000	0.154150537329484
5640000	0.299301060015591
5660000	1.90012279798223
5680000	0.322344981289372
5700000	0.939396303733655
5720000	17.3695028712459
5740000	13.4686710951816
5760000	0.224717407982268
5780000	0.288823165675045
5800000	0.107767425609905
5820000	0.0440032117373531
5840000	0.0820791278776346
5860000	0.85963918016023
5880000	0.197273036635563
5900000	0.206528229389946
5920000	0.21812773236451
5940000	0.115153694174512
5960000	0.0883664942874897
5980000	0.0679729845787342
6e+06	0.0558953009856085
6020000	0.409210051839132
6040000	4.18282355280411
6060000	0.313854411343148
6080000	0.260990955778595
6100000	0.278547897286066
6120000	2.18266905172529
6140000	2.34887228187063
6160000	0.945005902614016
6180000	0.605531296712134
6200000	0.0662272266442975
6220000	2.9659500845399
6240000	1.71228401530387
6260000	0.690473116321102
6280000	0.931374340352177
6300000	1.03447887475829
6320000	0.397786161738421
6340000	0.384374763489582
6360000	0.715640815510771
6380000	1.78060727968064
6400000	0.140226802070343
6420000	0.917663478928125
6440000	0.150140106433219
6460000	0.176609594391555
6480000	0.435772954816614
6500000	2.79054702296348
6520000	0.948734804473308
6540000	1.36763247312182
6560000	0.75104579067638
6580000	0.423315421188025
6600000	0.568038114396413
6620000	0.708985216550343
6640000	4.28206499085981
6660000	42.8384141315859
6680000	2.85403993093545
6700000	0.843569722992823
6720000	0.660705903644034
6740000	0.201444653944277
6760000	0.0824333202368647
6780000	0.15067001116055
6800000	0.592915630270369
6820000	2.32722424226217
6840000	0.702895348736147
6860000	0.165820224973355
6880000	0.605905797138265
6900000	0.296194267650112
6920000	1.51220479553344
6940000	0.288741235420953
6960000	0.130730004319634
6980000	0.0994477515485944
7e+06	0.0836667962136314
7020000	0.0416404491356352
7040000	0.0383159172947744
7060000	0.04967984102454
7080000	0.0881462581348538
7100000	0.0271059354967686
7120000	0.0271724362806219
7140000	0.0365337929754446
7160000	0.0408354278741405
7180000	0.043351546094132
7200000	0.0659747259471573
7220000	0.149861854692707
7240000	0.305425573593455
7260000	0.173535580711539
7280000	0.147605749005379
7300000	0.257325384592372
7320000	0.416995949666235
7340000	0.143222127457856
7360000	0.0771184271398498
7380000	0.0732733271080733
7400000	7.56817388159162
7420000	0.344932037986021
7440000	0.167543498301346
7460000	0.534697316052623
7480000	0.16834531379179
7500000	0.274756725815688
7520000	0.199946123549867
7540000	1.46136865458345
7560000	0.626563153985572
7580000	0.672447520326519
7600000	2.30022745009929
7660000	0.267759677847289
7680000	0.63634049418417
7700000	0.464131733991237
7720000	0.330810048499127
7740000	0.396470510376525
7760000	1.57978563126859
7780000	1.23617470236228
7800000	13.3580155537415
7820000	6.92746342377315
7840000	0.12202865271125
7860000	0.244780164922088
7880000	0.110756030664316
7900000	0.13032343102467
7920000	0.271882255833397
7940000	0.230638414620141
7960000	0.492835237822578
7980000	5.43703023833547
8e+06	0.852013495716088
8020000	0.533364284001489
8040000	0.384784154613074
8060000	0.195562397991535
8080000	0.0729258422309189
8100000	0.185695771905187
8120000	2.16916192564388
8140000	1.50251672773156
8160000	0.470942045165451
8180000	0.298241205439044
8200000	0.223423268948364
8220000	0.461084100611999
8240000	0.105134420064572
8260000	0.0901706542385402
8280000	0.322751413886909
8300000	1.33914178409337
8320000	1.40440953725122
8340000	3.03415351147031
8360000	0.222684290870153
8380000	0.144918027874253
8400000	0.408747123477874
8420000	4.42115654415307
8440000	1.78024439490822
8460000	1.17042596087097
8480000	36.1848132715433
8500000	2.73242684338951
8520000	6.10048517121588
8540000	4.48344795841235
8560000	0.489242071479036
8580000	0.85205612052053
8600000	2.87320167992759
8620000	4.89086587795578
8640000	6.83683320699608
8660000	0.679758022415752
8680000	0.37222736177558
8700000	0.615542935293801
8720000	0.30040072502305
8740000	0.325244255247178
8760000	0.229853021738665
8780000	0.516091717707833
8800000	0.337205549856421
8820000	2.15880919993466
8840000	1.61409011703816
8860000	0.279733994480817
8880000	0.292986155330818
8900000	9.0811259633582
8920000	39.3111809582178
8940000	2.83683375479183
8960000	0.829149055344468
8980000	0.966440910128651
9e+06	1.07374024782429
9020000	0.918487654953895
9040000	0.324633330099851
9060000	0.458754997629709
9080000	2.12442060533017
9100000	5.76776665830727
9120000	3.3997129529961
9140000	2.60309456219109
9160000	9.79359477828522
9180000	0.760559347532372
9200000	8.89912455718682
9220000	9.33814746167139
9240000	2.11730852009459
9260000	12.1653098636943
9280000	2.65728748195703
9300000	0.585584672005194
9320000	1.64498050598211
9340000	4.32737972079483
9360000	0.961619920696698
9380000	1.29129213707534
9400000	3.14462246093783
9420000	8.13461508654783
9440000	3.34427765514422
9460000	0.498419172472959
9480000	0.373887311866186
9500000	0.559514616769661
9520000	3.250205106677
9540000	4.50474400708607
9560000	1.23023056702924
9580000	4.5198281714422
9600000	1.29717684897565
9620000	2.35842603890786
9640000	1.85425372379452
9660000	7.4813856197552
9680000	5.32279958789555
9700000	1.15438113112323
9720000	5.43713128505597
9740000	9.30199811338067
9760000	11.4806990659768
9780000	5.24502771719918
9800000	6.23053819324257
9820000	8.1013927572575
9840000	1.38238306635317
9860000	3.39000486591746
9880000	8.45743049168502
9900000	11.6910046829546
9920000	10.4371011714075
9940000	7.48274199876179
9960000	3.26318781817583
9980000	0.870933511714317
1e+07	0.560769992962027
10020000	0.506712200050249
10040000	9.03753981345988
10060000	5.81099295458552
10080000	3.1328348169684
10100000	1.90756772877759
10120000	1.22965927409681
10140000	2.45299530325556
10160000	1.30185342955283
10180000	26.9950413552929
10200000	0.280950071289364
10220000	0.0639943606071992
10240000	0.113724879405975
10260000	0.0948346557358253
10280000	0.459514812161865
10300000	0.152786109037102
10320000	2.59410801866023
10340000	0.256278032742304
10360000	0.231528330201578
10380000	0.304457572604693
10400000	0.178756399074325
10420000	0.151483816095277
10440000	0.177273502591742
10460000	0.240852263669596
10480000	0.349705929104962
10500000	0.859869488722304
10520000	0.101806159580199
10540000	0.0900801306124441
10560000	0.242834202096925
10580000	0.116307748547648
10600000	0.0959874399639946
10620000	0.111326546853605
10640000	0.116810824522799
10660000	0.22557999646896
10680000	0.19014815111583
10700000	1.22462199389694
10720000	0.13548013673527
10800000	0.278943413945891
10820000	1.06687812120277
10840000	0.36685572725895
10860000	1.08321347381586
10880000	0.041097308698427
10900000	0.0738737616313662
10920000	0.0877268867988626
10940000	0.149297798094121
10960000	0.0946564151268816
10980000	0.0882067566375096
1.1e+07	0.0889205050684722
11020000	0.0887874847588373
11040000	0.0744506565167743
11060000	0.221761558115988
11080000	0.35592424823802
11100000	1.12213065139455
11120000	1.19770385978612
11140000	0.992162520126906
11160000	1.16592632522286
11180000	0.259155854946823
11200000	0.22116436065758
11220000	0.15023848102195
11260000	0.978108637378686
11280000	0.616366668426694
11300000	0.842094762007257
11320000	0.0948394531236832
11340000	0.10252939509949
11360000	0.181750656696535
11380000	0.560698183957046
11400000	0.178162982150413
11420000	0.16203377980027
11440000	0.116380128892414
11460000	0.18603229712135
11480000	0.13925001527878
11500000	0.0936233769425652
11520000	0.0794743557489579
11540000	0.186764082667515
11560000	0.145714694507955
11580000	0.0692780108141489
11600000	0.218913616920742
11620000	0.120664809510277
11640000	0.0727157437044117
11660000	0.0912346331711693
11680000	0.303227787389282
11700000	2.73305427426396
11720000	0.485673302793774
11740000	1.8051053228515
11760000	0.760088793813992
11780000	0.222439892968152
11800000	0.288140439457465
11820000	2.73302793406111
11840000	0.0890087663614738
11860000	0.260118041219402
11880000	0.262093218126304
11900000	0.252568690857526
11920000	0.219696213287998
11940000	0.0805253816941657
11960000	0.127565742054577
11980000	0.127859758549752
1.2e+07	0.119212593574095
12020000	0.13729926338803
12040000	0.149621995447012
12060000	0.118344740195084
12080000	0.17836400923306
12100000	8.63058383613608
12120000	1.33534075359363
12140000	0.234845364860238
12160000	0.0913109502107256
12180000	0.0985236916994813
12200000	0.214264701912556
12220000	2.03068919715298
12240000	0.340076014459147
12260000	1.13775268238438
12280000	4.32871633700085
12300000	0.317716885028103
12320000	0.341429728280565
12340000	0.807335214148302
12360000	3.24490054653947
12380000	1.05393768807593
12400000	1.01084704989272
12420000	45.4300465751305
12440000	0.758879804965117
12460000	0.505694729108905
12480000	0.29774635955584
12500000	1.21759321198601
12520000	2.54201882202948
12540000	4.24071864199261
12560000	0.486063390295477
12580000	0.302079151168225
12600000	1.71491125774432
12620000	6.72119270704566
12640000	0.352771673284768
12660000	2.04698887611399
12680000	20.4644705413756
12700000	4.73349460629856
12720000	14.7907167944214
12740000	4.40332007167738
12760000	9.49810104739867
12780000	1.72124709030127
12800000	0.767381643309836
12820000	16.0315106169498
12840000	7.95178328042169
12860000	10.8768209428253
12880000	2.43773461166393
12900000	7.71914285407837
12920000	1.36987066307708
12940000	0.50484506416623
12960000	1.96810893433755
12980000	0.953228481665292
1.3e+07	1.46858602040872
13020000	4.98927306795538
13040000	0.737846135808656
13060000	0.353062993279815
13080000	0.185130583764278
13100000	0.702473151952597
13120000	0.315563656433942
13140000	0.307269966644698
13160000	0.22563988189059
13180000	0.22549682867777
13200000	0.888914157365095
13220000	11.0318756759829
13240000	4.61741284898853
13260000	7.42767222840095
13280000	2.91905039259225
13300000	0.37357448193027
13320000	0.102345079238492
13340000	0.24162877953445
13360000	0.210020269471482
13380000	0.31288302078117
13400000	0.471088844212399
13420000	0.709601887250165
13440000	0.446504333634114
13460000	14.0130433208344
13480000	3.71583867461125
13500000	17.852033650006
13520000	24.7537587448836
13540000	0.592025673424043
13560000	21.4223421602923
13580000	3.59764588395303
13600000	6.09060212482271
13620000	2.06109901673732
13640000	0.29040462659812
13660000	0.580213421368491
13680000	0.273720984638623
13700000	1.97304075829059
13720000	0.333099808615561
13740000	0.243694936210019
13760000	0.20844925514655
13780000	0.307663601726946
13800000	1.8269600734226
13820000	1.03674071394669
13840000	1.97990714120544
13860000	8.61706321599372
13880000	2.84665678226771
13900000	3.75540966638677
13920000	0.532207555780934
13940000	0.709100955448279
13960000	1.1259574645885
13980000	0.335517612461062
1.4e+07	0.343479200852941
14020000	0.293367787288307
14040000	0.313233380033639
14060000	0.618118369096486
14080000	0.245660749579112
14100000	5.59195402496976
14120000	0.366992426658617
14140000	0.493977430145649
14160000	0.406032805327963
14180000	0.499772830532026
14200000	1.76337165178194
14220000	0.128523391322421
14240000	0.153248297108983
14260000	0.20512820512839
14280000	0.878991931725893
14300000	0.591824095648724
14320000	0.443626470928084
14340000	0.434533386964901
14360000	0.367688347446275
14380000	0.319927042299582
14400000	0.517092789428141
14420000	0.207032562827707
14440000	0.674165561392946
14460000	0.91044349009221
14480000	0.342639629231521
14500000	0.108754471317851
14520000	0.104414427508094
14540000	0.0816970746070034
14560000	0.110389819728588
14580000	0.280004428038696
14600000	2.49436200252591
14620000	0.184608408179234
14640000	0.458225149589978
14660000	0.200418678787082
14680000	0.110453496462912
14700000	0.140902288836806
14720000	0.185544296107526
14740000	0.163095353313217
14760000	0.0948061722330132
14780000	0.0272595105403882
14800000	0.0671258898129124
14820000	0.0736220319993589
14840000	0.0619398703588815
14860000	0.084703270845256
14880000	0.159327760914744
14900000	0.0873052264172646
14920000	0.158377454049607
14940000	0.255645139362691
14960000	0.148064615361471
14980000	0.0949287422233912
1.5e+07	0.144417957604038
15020000	1.6541391554786
15040000	0.177658849224777
15060000	0.165717718102991
15080000	0.120247235802906
15100000	0.97141839777089
15120000	0.129821132865932
15140000	0.146562871775422
15160000	0.360127030870965
15180000	0.14197381064894
15200000	0.172814147273031
15220000	0.0758393319215418
15240000	0.0561944848320116
15260000	0.270345426715272
15280000	3.03180757139543
15300000	0.370699199466375
15320000	0.922646156206201
15340000	0.375968995624193
15360000	1.30451439795626
15380000	0.601356898717029
15400000	9.22308320870344
15420000	1.12101509624313
15440000	0.293882606250044
15460000	0.283239298871262
15480000	0.715915226207865
15500000	2.07029309016098
15520000	0.138160972135296
15540000	0.702683089243993
15560000	0.421077256638432
15580000	0.35016465511729
15600000	0.458085619845623
15620000	0.151640703087613
15640000	0.0675652183526998
15660000	0.131744534722834
15680000	0.196788210052718
15700000	0.183464162099801
15720000	0.470960971416932
15740000	0.878409757127369
15760000	0.184993548059961
15780000	0.0368328144185404
15800000	2.18404757675194
15820000	0.122239653341465
15840000	0.0922640859117965
15860000	0.127227153461372
15880000	0.772046066253044
15900000	0.244614679047078
15920000	0.399742487204513
15940000	1.57598704126138
15960000	4.54696073398397
15980000	0.400703295744978
1.6e+07	0.854060553596043
16020000	2.93975517265525
16040000	2.8902514904267
16060000	0.245560188852514
16080000	0.318361798455915
16100000	0.674802665450561
16120000	1.32877170527352
16140000	0.315622425616792
16160000	1.85773557393772
16180000	0.359428592062498
16200000	0.946127601687051
16220000	1.25045057673119
16240000	0.331759231876347
16260000	3.39885877404754
16280000	0.135472851419924
16300000	0.184811231059691
16320000	0.256355581903209
16340000	0.0302082200549938
16360000	0.197786458615547
16380000	0.0491228070176787
16400000	0.225376035536469
16420000	0.103354389133533
16440000	4.31263973062929
16460000	1.64072261999504
16480000	1.92053313525335
16500000	0.143896183840434
16520000	0.16039037223392
16540000	0.452212262714594
16560000	1.21940678030256
16580000	0.727646619116683
16600000	0.181995051970045
16620000	0.120152063053389
16640000	0.539749051348389
16660000	1.13148809699155
16680000	2.64386474771014
16700000	0.25494287429057
16720000	1.00815771864526
16740000	4.68742163174305
16760000	0.775947441588926
16780000	0.269730288320936
16800000	0.226840245528035
16820000	0.120316338255299
16840000	0.156339963442691
16860000	0.0918742997826814
16880000	1.72045879251935
16900000	2.06309154009899
16920000	0.423358384323744
16940000	0.0839707240957814
16960000	0.0842179992899999
16980000	0.0851361021220357
1.7e+07	0.080465480407895
17020000	0.12432147500312
17040000	0.140247501386577
17060000	0.224919866096442
17080000	0.11852637471393
17100000	0.147575549077
17120000	0.194986348402949
17140000	0.219352767242978
17160000	2.42294088395723
17180000	0.121689686940471
17200000	0.052732420330651
17220000	0.0621476136434951
17240000	0.0648333607468054
17260000	0.0531682776374185
17280000	0.0772748024756335
17300000	0.0864611630937294
17320000	0.080546603642537
17340000	0.211606225002298
17360000	0.0489425085019112
17380000	0.0804590675419647
17400000	0.194362610489064
17420000	0.307099391449143
17440000	0.361723949553988
17460000	0.51659955937111
17480000	1.39433055927604
17500000	0.250917969652258
17520000	0.219330689987526
17540000	9.84500301725902
17560000	3.78027456309783
17580000	0.30928743222428
17600000	0.404108171681781
17620000	3.63458749366205
17640000	0.0615811147554432
17660000	0.064677229585151
17680000	0.0859306104077843
17700000	1.94771722014545
17720000	0.118456425527285
17740000	0.345030793021009
17760000	0.345373536922965
17780000	0.953301764740765
17800000	1.01935938238743
17820000	0.999789002045832
17840000	1.31302054984984
17860000	1.16798351082074
17880000	1.26612355736586
17900000	0.930657086684278
17920000	0.75677578317505
17940000	0.878974851077529
17980000	0.831568232470512
1.8e+07	2.44578717514844
18020000	3.25761234049213
18040000	1.98118628859249
18060000	0.273865359440073
18080000	0.279130164036048
18100000	0.130155254331572
18120000	0.227447691378849
18140000	0.547905773025342
18160000	0.078986441406758
18180000	0.296462094540306
18200000	0.254909479083358
18220000	0.758575972961738
18240000	0.886362058281327
18260000	0.115354730596517
18280000	0.0437672333122856
18300000	0.0654844043363045
18320000	0.0458688139926725
18340000	0.121793498957594
18360000	0.421414260308221
18380000	1.27240549751985
18400000	1.45385655505269
18420000	0.781249999999812
18440000	1.40742263208663
18460000	0.397989303419266
18480000	0.137809764013256
18500000	0.805667345461381
18520000	0.164940103221992
18540000	0.145150389349031
18560000	0.154074959331785
18580000	0.294354873171035
18600000	0.383946459397123
18620000	0.405725890208024
18640000	0.842209389542798
18660000	6.57471777983909
18680000	4.6979260743631
18700000	0.832481686259806
18720000	0.15176397816881
18740000	0.168424044821603
18760000	0.188008053310016
18780000	0.222927626204104
18800000	2.56995741924639
18820000	0.705264015940029
18840000	4.7813552666173
18860000	2.48728373298583
18880000	9.36687038517641
18900000	1.54856185207802
18920000	0.0785710116895348
18940000	0.146694390409792
18960000	0.185028536704206
18980000	0.219878554048865
1.9e+07	1.23948917911469
19020000	1.92437087875147
19040000	1.04609092626145
19060000	1.41100682048375
19080000	0.984508435929324
19100000	0.913567710617961
19120000	4.95069366806598
19140000	0.53960858065545
19160000	0.354498491941908
19180000	2.76891630041558
19200000	8.78683276644853
19220000	4.395282606342
19240000	3.90289445912731
19260000	10.276109473995
19280000	0.456964116889745
19300000	0.614919975444894
19320000	0.0654195636814291
19340000	0.115911634355705
19360000	0.226954413057883
19380000	0.222875349726794
19400000	0.301901905161855
19420000	0.24758831532716
19440000	1.8034597443234
19460000	12.3216867988811
19480000	0.351325018827856
19500000	4.85127066132676
19520000	1.23447335510641
19540000	1.20190199750971
19560000	1.2052744692682
19580000	0.0996512598304844
19600000	0.467553970562371
19620000	0.156407385312457
19640000	0.0926451442223242
19660000	0.129576859186345
19680000	0.0711416340828773
19700000	0.0598612156400028
19720000	0.0670791412545064
19740000	0.13379353998707
19760000	0.076253740919065
19780000	0.0279372131836856
19800000	0.0142402774804718
19820000	0.0498727679327131
19840000	0.505663672817175
19860000	0.0506930427531312
19880000	0.0383145050320452
19900000	0.83105267768323
19920000	0.837312654038533
19940000	0.039306612081609
19960000	0.0148558753085886
19980000	0.25851368632588
2e+07	0.0317163958558952
20020000	0.0302168550467737
20040000	0.0382398852927127
20060000	0.324310236849575
20080000	0.0256825208470521
20100000	0.00836698500712373
20120000	0.0279345123762834
20140000	0.340799285980001
20160000	0.105721291359216
20180000	0.0264687302913859
20200000	0.0570655905115856
20220000	0.0704932741576355
20240000	0.0712748450985492
20260000	0.0861394295279157
20280000	0.80162242697207
20300000	0.511329456587182
20320000	10.1005190960557
20340000	8.43257806460514
20360000	7.63217317061349
20380000	3.63932169651657
20400000	0.715188287187632
20420000	1.90117007040866
20440000	3.46549551837272
20460000	2.81629803647124
20480000	2.15964218121872
20500000	1.81508089914557
20520000	1.99455039927312
20540000	1.36263140704691
20560000	0.331495200344094
20580000	0.160235429185381
20600000	6.12371668753955
20620000	2.11046919645316
20640000	0.249971126129835
20660000	0.0737900698642569
20680000	0.542148024964645
20700000	0.292035021543752
20720000	0.248981550386106
20740000	0.0492352214620657
20760000	0.154849413435868
20780000	0.274152897724387
20800000	1.37144639861842
20820000	0.915811176603004
20860000	0.0936037056226202
20880000	0.130119161758603
20900000	0.110307635739707
20920000	0.231795180388436
20940000	0.0660008405798902
20960000	0.038120070637284
20980000	0.126869068505776
2.1e+07	0.095995713900598
21020000	0.140727082822346
21040000	0.0941871311874868
21060000	0.334004614826519
21080000	0.378922439313161
21100000	0.183105468750007
21120000	0.174978180501142
21160000	0.0932439914264498
21180000	0.58755286104558
21200000	0.296629493072576
21220000	0.0783416972769793
21240000	0.0771307365985505
21260000	0.0759119421472163
21280000	0.082938457784162
21300000	0.0342831022398848
21320000	0.0431639149669869
21340000	0.0389980500975108
21360000	0.0196480810374504
21380000	0.0467274090352165
21400000	0.209040939914051
21420000	0.116922239345488
21440000	0.0629646912298228
21460000	0.07654765841013
21480000	0.073980179323556
21500000	0.0937807078324118
21520000	0.023959028245568
21540000	0.0385687984259083
21560000	0.0655235462076759
21580000	0.234753318939368
21600000	0.174263964046512
21620000	0.273504975892115
21640000	0.634292431843437
21660000	0.353011062867169
21680000	0.122193470788926
21700000	0.0478201287931999
21720000	0.696857100880856
21740000	1.43650593166757
21760000	0.175201730513402
21780000	1.51717952218576
21800000	0.613187886896908
21820000	0.0611148626216224
21840000	0.0522202459598976
21860000	0.062840693178033
21880000	0.0924799991139744
21900000	0.106346997820197
21920000	0.126074706674553
21940000	1.47846122758507
21960000	2.72606999384573
21980000	1.82349865918876
2.2e+07	0.674805801302054
22020000	1.14810268300547
22040000	2.93974157527374
22060000	1.08015821034928
22080000	1.26345929748735
22100000	1.4720940747132
22120000	2.274036099215
22140000	5.70455852335748
22160000	15.3237674880651
22180000	0.563352133644885
22200000	2.37029304493577
22220000	0.841545309788589
22240000	0.118286890939825
22260000	0.344398234103721
22280000	7.93516146813035
22300000	25.2311862943429
22320000	9.60702420557127
22340000	0.79439866649343
22360000	1.65122831391748
22380000	3.47545691843464
22400000	1.0120882455506
22420000	0.178348589632797
22440000	0.41622176666646
22460000	0.771075876414645
22480000	1.40606866565106
22500000	1.17291195094106
22520000	0.119635491366346
22540000	0.069916018846032
22560000	1.11233762032392
22580000	3.68077299738044
22600000	3.44339597723423
22620000	0.210295917683257
22640000	1.15158761434593
22660000	0.250187212738071
22680000	1.66860444930938
22700000	0.682911400409421
22720000	1.14163927051498
22740000	3.12292800913793
22760000	50.9869018174022
22780000	2.30993074679202
22800000	7.26849673061931
22820000	2.0804589788988
22840000	6.14085922317781
22860000	3.14897693164205
22880000	25.0438692095882
22900000	14.271553801567
22920000	2.7868512021415
22940000	5.66881604258593
22960000	7.31932716871527
22980000	17.05878517027
2.3e+07	9.48862565957753
23020000	0.897856442532569
23040000	1.00821526944029
23060000	0.667081079366307
23080000	0.508346682163246
23100000	0.793602975061303
23120000	2.22697111655248
23140000	6.35921396171871
23160000	1.81339090368514
23180000	0.936178762719309
23200000	2.86168412117904
23220000	1.2355240792107
23240000	4.57879462908526
23260000	2.44047820674497
23280000	3.587272823754
23300000	8.78070624882822
23320000	2.035840815311
23340000	1.94796939420137
23360000	5.35321471782411
23380000	18.7750356755976
23400000	25.5914398325455
23420000	1.52779613438579
23440000	0.908795336423013
23460000	0.323792958546526
23480000	0.166762178099282
23500000	0.140819598607143
23520000	0.204720218669866
23540000	1.19749247740905
23560000	0.55406819634817
23580000	1.64547893128844
23600000	0.830039316692127
23620000	0.0872327322593989
23640000	0.155857225994201
23660000	4.10519443502929
23680000	0.926972209947945
23700000	1.24376586210137
23720000	2.04356434776196
23740000	2.16797523382021
23760000	2.47019857037177
23780000	3.78810643528606
23800000	9.88389672018935
23820000	2.24766873144467
23840000	0.13802897803626
23860000	0.0593457923740312
23880000	0.157503437125059
23900000	0.118151785584164
23920000	0.361161558185865
23940000	0.0691085003429262
23960000	0.122926786700954
23980000	0.110692118873525
2.4e+07	0.121439394312428
24020000	0.0805450143024888
24040000	5.37133306482082
24060000	0.669970174169464
24080000	0.09970521436965
24100000	0.0743979627421577
24120000	0.46880164391661
24140000	0.645495765933352
24160000	1.16011728765481
24180000	0.10501396853886
24200000	0.048597280779717
24220000	0.112065756575818
24240000	2.19260133049039
24260000	7.13364536156542
24280000	7.69727996622485
24300000	2.24812428519307
24320000	0.395226313960549
24340000	0.387680206650663
24360000	0.424707753101624
24380000	0.41449023584541
24400000	0.219080826500248
24420000	0.245459808796525
24440000	0.114336145774754
24460000	2.87611018295311
24480000	1.83166710301615
24500000	0.220069503345223
24520000	1.14186671708627
24540000	0.542137438663053
24560000	2.12146688321988
24580000	4.0275823599934
24600000	0.966932276199929
24620000	0.213042973149156
24640000	0.0662088161759448
24660000	0.157075952946793
24680000	0.498122159417986
24700000	0.0985961599079943
24720000	0.0841390863150599
24740000	0.0408276779223619
24760000	0.0599682246212808
24780000	0.0386217186343556
24800000	0.0287710106759276
24820000	0.0231157625824932
24840000	0.0239161038150491
24860000	0.0174682908104059
24880000	0.0296135554386302
24900000	0.0669093737684963
24920000	0.0499485958157933
24940000	0.11246417050088
24960000	0.178013531614773
24980000	0.568758396187438
2.5e+07	1.42308022286648
25020000	2.03667444990366
25040000	0.77577174098923
25060000	0.268391956141087
25080000	0.534236561934198
25100000	0.0303592102475466
25120000	0.220484481880529
25140000	0.32991350323866
25160000	0.437246937025459
25180000	0.0516495343569323
25200000	0.0661043573165069
25220000	2.50420940811114
25240000	0.105499660627843
25260000	0.0170195178099571
25280000	0.0522838273931014
25300000	0.0975010973878612
25320000	0.0694704241034343
25340000	0.187503894097525
25360000	0.0885298436380788
25380000	0.145460113305705
25400000	0.455988355609382
25420000	0.802412297348121
25440000	0.355009814977152
25460000	0.158318164503074
25480000	0.0994091957946225
25500000	0.0932518856327964
25520000	0.205318307756901
25540000	0.336801741271813
25560000	0.209515931867634
25580000	0.233036862069133
25600000	0.195113733950129
25620000	0.489970851842214
25640000	0.0535256556490971
25660000	0.124219241171621
25680000	1.03541626256243
25700000	1.29192468630311
25720000	0.913002732011363
25740000	0.588293544064632
25760000	3.97243071522766
25780000	0.254808560335879
25800000	0.0642070599202424
25820000	0.101845766699489
25840000	0.233908692093474
25860000	0.137731011872183
25880000	0.0982658926293049
25900000	0.220344410076327
25920000	0.331705808489359
25940000	0.539955707336319
25960000	2.5576179583558
25980000	0.48935130732693
2.6e+07	0.229792333067396
26020000	0.0842496358449788
26040000	0.44377900068725
26060000	0.49021391150689
